568764,1,27,8
568801,0,24,2
568830,0,39,5
568900,1,42,5
568944,0,19,6
568945,1,27,7
56906,1,23,6
569150,0,27,6
569273,1,30,3
569337,1,27,3
569346,0,28,6
569389,0,35,2
569409,0,51,6
569737,1,42,6
56977,0,30,9
569958,1,38,6
570024,1,29,6
570073,1,31,8
570277,0,23,7
570328,0,29,8
570353,0,62,8
570844,0,33,5
570937,1,31,7
571088,1,21,3
57129,0,34,7
571351,0,26,6
57145,1,20,2
571508,0,34,6
571570,0,32,5
57159,1,23,2
57165,0,28,6
57166,1,27,6
57198,1,18,6
572017,1,30,6
572040,1,43,3
572063,1,41,4
572090,0,27,7
572099,1,35,7
572183,0,33,3
572241,1,25,6
572269,1,23,6
572295,1,22,4
572581,0,32,6
572631,1,33,2
572710,1,36,8
572866,0,21,5
57291,0,23,7
572911,1,23,6
572936,1,29,2
572980,0,28,7
573051,1,35,5
57307,1,22,6
573081,0,34,8
573134,1,22,1
573333,1,47,6
573471,1,21,6
573607,1,41,5
573818,0,27,7
573990,1,21,1
574122,1,36,5
574172,0,43,9
574203,1,38,7
574400,0,42,8
574403,1,29,5
574430,1,36,7
574435,1,33,6
574596,1,43,6
574684,0,53,6
574696,1,29,5
575027,0,30,7
57515,1,23,8
575187,1,22,8
575292,1,27,9
575420,1,22,2
575421,1,26,6
575553,0,33,5
575561,1,31,5
575600,1,38,8
575644,1,23,8
575686,0,25,3
575726,1,22,5
575984,1,21,6
576060,1,20,8
576216,0,37,2
576297,0,31,9
576312,0,23,8
576384,1,40,8
576456,1,23,7
576526,1,47,6
576537,0,34,8
576554,0,27,2
576660,1,21,6
576684,1,40,6
5767,1,20,1
576728,0,22,7
576772,1,31,6
576926,1,45,9
577081,0,37,7
577101,0,36,6
577173,0,27,9
57719,0,22,6
577190,1,36,3
577249,0,20,7
577301,1,32,7
57737,1,28,9
577371,0,21,3
577400,1,29,2
577513,1,28,2
5777,1,21,5
577778,1,31,3
577821,1,40,9
577826,1,43,9
577846,0,36,9
577916,1,20,6
57795,1,29,6
578256,0,45,7
578260,1,49,7
578265,0,37,6
578271,1,42,7
578273,1,51,9
578320,0,28,7
578366,1,34,6
578383,1,28,7
578406,0,28,1
578443,1,29,6
578454,0,28,6
578824,1,31,2
578832,0,34,4
578862,1,27,9
578920,1,32,4
5790,0,30,1
579024,0,51,6
579113,0,34,8
579198,1,33,4
579330,1,35,1
579367,1,24,1
579614,0,22,8
579626,0,34,1
57963,1,22,6
579679,1,25,6
579777,1,26,7
579789,0,44,7
579952,1,34,4
579959,1,27,6
580063,1,34,6
580270,1,46,4
580318,1,22,2
580441,0,60,9
580450,1,45,7
580678,1,32,2
580706,1,32,6
580773,1,37,7
58080,0,20,6
580815,0,57,7
580870,0,46,6
580933,1,41,9
580937,1,49,6
581065,1,28,6
581238,1,30,4
581274,0,21,8
581293,1,29,6
581314,1,22,5
581374,0,43,6
581444,0,31,7
581509,0,52,5
581620,1,43,3
581633,1,28,5
581640,1,46,5
581744,1,28,8
581769,1,33,5
581879,1,39,3
582109,0,34,5
582134,1,36,5
582356,1,70,3
58240,1,36,6
582403,0,33,9
582476,0,23,2
582685,1,41,7
582778,1,50,9
582867,0,28,9
582890,1,49,8
582924,0,27,4
582953,0,28,6
583059,1,22,6
583104,0,25,9
583244,1,22,6
583269,0,30,5
583278,1,27,1
583371,0,28,7
583389,1,20,9
583435,1,30,4
583472,1,30,4
583492,0,50,8
583678,1,26,3
584125,1,24,6
584151,1,29,9
584352,1,40,7
584405,1,30,1
584479,1,37,7
584710,0,41,6
58483,1,45,5
584882,1,53,3
58498,0,32,3
585057,1,48,2
585081,1,22,5
585443,1,38,6
585633,0,39,1
585649,0,21,6
585678,0,21,6
585770,1,38,9
58579,1,34,6
585897,1,19,1
585922,0,19,7
586025,1,36,8
586092,1,21,8
58612,1,23,6
586320,1,48,3
58640,1,35,6
586529,1,26,9
586674,1,49,5
586702,0,37,3
586957,1,23,2
587055,0,21,6
587107,1,39,6
587114,1,42,1
587458,1,39,2
587529,1,30,3
587532,1,29,3
587557,1,22,6
587824,1,34,4
587894,1,40,6
588054,1,34,6
588065,0,19,6
588308,1,46,6
588345,1,32,7
58838,1,29,8
588396,0,28,8
588426,1,31,7
588646,1,28,7
588706,1,33,1
588822,0,26,8
588831,1,33,6
588837,1,34,9
58894,1,27,1
588964,1,31,8
589021,1,25,7
58908,0,18,6
589183,1,50,6
589254,1,49,8
589291,1,37,8
589304,1,33,5
589351,1,26,6
589433,0,39,6
589478,1,25,6
589526,1,36,6
589716,1,22,8
589725,1,54,6
589832,1,36,4
589899,1,35,2
589971,1,24,6
589976,0,23,7
590069,1,22,8
590141,1,33,4
590297,1,26,8
59047,1,19,1
590485,1,38,7
590636,1,43,8
590675,1,52,7
590715,1,38,7
590762,0,29,6
590936,0,42,6
590957,0,21,1
591038,0,30,5
591060,1,48,6
591067,1,22,8
591096,1,26,3
591152,0,37,6
591165,0,35,7
591242,1,20,6
591307,1,36,8
591321,0,49,8
591692,1,35,6
591696,1,49,5
591770,1,27,8
592025,1,32,2
592038,1,26,4
592169,1,37,6
592321,1,35,6
592687,1,37,5
592897,1,55,7
592922,0,45,8
592979,1,20,3
59300,0,33,6
593008,0,33,6
593023,1,48,8
593042,1,40,6
593053,1,21,6
593059,1,54,7
593130,1,24,5
59315,0,34,7
593183,0,19,7
593218,1,38,6
593273,1,40,8
593274,0,20,6
593323,1,21,3
593656,1,19,1
593662,1,22,6
593806,0,29,6
593909,1,19,1
593942,1,32,6
593959,1,25,8
593973,1,22,6
59421,1,30,7
594383,0,28,9
594482,1,30,5
594712,1,30,6
594796,1,34,7
594875,0,26,6
594962,1,50,7
594977,0,30,6
594994,1,24,4
595017,1,21,6
595229,1,26,1
595329,1,25,6
595373,1,35,2
595832,1,26,6
595973,1,26,3
596006,0,18,7
596299,0,57,2
596371,1,28,6
596562,0,22,9
596576,1,25,1
596607,1,20,2
596622,1,24,9
596636,1,35,6
596888,1,26,5
596908,1,37,8
596958,1,20,2
596969,1,32,6
597029,0,26,2
597050,1,30,2
597184,1,34,5
597186,1,37,6
597207,0,27,4
597365,0,34,7
597370,0,20,6
597433,1,46,7
597454,1,27,7
59773,1,43,3
597821,1,33,2
598183,1,24,7
598232,1,23,1
598264,1,30,7
598324,1,23,7
598440,1,29,6
59855,0,21,6
598560,1,45,2
598705,0,35,9
59878,1,19,1
598827,1,20,5
598837,1,23,8
598853,1,20,7
598886,1,27,6
598910,1,32,8
598919,1,23,7
598924,1,32,6
598950,1,25,9
59900,1,40,8
599017,1,31,6
599033,1,37,9
599043,1,29,6
599046,1,31,7
599196,0,50,7
599230,1,40,9
599249,0,18,4
599261,1,29,8
599316,0,31,6
599577,0,37,6
599585,1,33,2
599621,0,54,8
599664,0,40,7
599689,1,25,3
599779,1,23,3
599802,1,23,8
599857,0,23,8
599949,0,46,6
599979,1,26,3
600061,0,40,9
600105,1,28,6
600167,1,44,8
600177,0,31,1
600385,1,39,9
600399,0,48,6
600537,1,37,7
600604,1,26,6
600620,1,40,7
600666,1,31,6
600708,1,20,5
6008,0,29,2
600852,1,18,2
601082,0,31,9
601419,0,46,6
601515,1,39,3
601564,0,38,6
601636,1,21,6
601803,0,52,5
601807,0,32,8
601811,1,36,3
601837,0,23,4
6019,1,20,1
601912,0,31,6
60203,0,21,7
602199,1,29,7
602237,1,31,8
60247,1,32,3
602726,0,24,3
602827,1,31,7
602943,1,23,7
603016,1,21,5
603031,1,20,3
603241,0,22,7
603272,1,19,1
603303,1,21,6
603338,0,33,9
603470,1,19,6
603492,1,39,9
603502,1,31,2
603529,0,30,7
603571,1,33,9
603644,1,36,6
603880,0,40,6
603908,1,48,8
60392,1,23,3
604157,1,20,7
604365,1,25,2
604425,1,52,7
604483,0,22,6
604493,1,41,5
604584,1,25,7
604763,1,38,6
605155,0,47,2
605200,1,30,6
605229,1,23,8
605230,0,42,7
605319,1,36,3
605448,1,36,5
605467,1,37,1
605536,1,35,4
605656,0,21,7
60571,1,37,2
605765,1,28,6
605826,1,22,6
606204,1,44,4
606496,0,42,9
606646,1,47,1
60680,1,27,9
60683,1,23,5
606843,0,30,7
607022,1,24,8
607187,1,41,4
607458,0,42,7
607598,0,41,4
607792,0,29,8
607799,0,20,6
607848,0,34,7
607856,0,41,7
608006,0,46,5
608056,1,25,9
608086,0,37,6
608137,0,35,6
608148,1,26,6
60818,0,29,4
608279,0,43,3
608281,0,35,6
608323,1,26,1
608345,1,27,6
608353,1,20,4
608412,0,20,7
608569,0,30,8
608650,0,27,2
608710,0,30,6
608836,1,27,5
608911,1,24,6
609124,1,41,8
609182,1,27,6
609276,1,35,3
609639,0,23,6
609833,1,23,6
609882,0,26,4
610009,1,21,6
610175,0,30,6
610304,1,27,6
610441,0,33,5
610465,1,23,5
610612,1,27,6
610713,0,32,2
610891,1,26,9
610974,1,33,9
611029,0,63,6
61104,0,68,6
611143,0,36,8
611186,0,57,7
611259,1,27,6
611404,1,34,2
611509,0,26,4
61151,0,19,7
611545,1,31,2
611549,1,25,6
611942,0,23,1
611984,1,28,8
612008,1,21,8
612074,1,35,6
612104,1,18,5
612152,1,20,1
612222,0,27,7
612405,1,36,7
612421,1,30,1
61252,1,18,1
61253,1,50,7
612646,0,30,8
612700,1,26,6
612749,1,55,6
612818,0,25,7
612897,1,32,8
612914,1,33,2
613031,1,29,6
613341,1,24,8
613440,0,35,6
613487,1,37,3
613505,0,33,4
613531,1,44,3
613539,1,38,8
613805,0,22,3
613816,0,30,7
613879,1,45,8
613880,0,41,6
613916,1,28,1
613998,1,20,1
614213,1,31,3
614275,0,31,6
614429,1,52,6
614444,0,48,7
614549,1,40,4
61463,1,37,6
614707,1,29,6
614772,1,26,9
6148,1,36,8
614842,1,31,6
614944,1,35,4
614962,0,21,6
615031,1,47,8
615065,1,38,6
615226,1,34,6
615240,1,36,8
615242,1,31,4
615356,1,40,9
615384,1,45,7
615501,1,42,6
615502,0,40,5
615552,1,37,7
615571,1,36,6
615650,0,29,8
615712,1,30,6
615747,1,20,6
615755,1,27,6
61589,1,20,3
615891,1,45,9
61592,1,19,2
616034,0,48,8
616036,1,38,6
616079,0,38,7
616232,0,38,6
616476,1,33,7
616518,0,40,6
616569,1,34,6
617046,0,37,6
617070,0,73,2
617076,1,35,6
617179,0,37,8
617297,0,31,4
617355,1,29,6
617375,1,29,4
617391,0,24,8
617478,1,33,1
617503,0,30,8
617554,0,31,6
617607,1,43,3
617630,0,36,7
617715,1,24,9
617725,0,22,7
617755,0,47,6
617814,1,40,6
617910,0,23,4
61793,0,43,6
617953,0,29,8
618003,0,61,8
61820,1,24,6
618293,1,30,6
618361,0,22,8
618527,0,49,9
618605,1,53,9
618707,0,43,7
618952,1,50,5
619000,0,28,3
619173,0,40,9
619200,1,41,7
619239,1,55,7
619260,1,44,6
619474,1,42,7
61955,1,41,7
619642,0,44,8
619695,0,35,7
619706,1,20,1
619742,1,21,6
619795,1,42,7
619955,0,25,7
620086,0,30,8
620332,1,26,6
620373,0,34,6
620375,0,53,6
620390,0,23,7
620541,0,46,6
620562,1,22,6
620659,0,46,7
620690,1,41,9
620711,1,40,7
620821,0,25,8
620874,0,22,7
621023,0,55,8
62110,1,20,6
621216,0,24,6
621366,1,27,6
621588,1,45,5
621643,0,25,8
621656,0,36,8
621932,0,27,9
621947,1,32,7
621967,1,34,6
622130,0,26,6
622203,1,34,7
622493,0,46,1
622517,1,32,7
622736,1,38,8
622741,1,25,7
622830,1,35,6
622854,1,23,6
622926,1,37,7
622942,1,23,6
6233,1,25,5
623371,1,32,8
623486,1,32,6
623544,1,33,7
623567,1,32,5
623663,1,30,5
623873,1,37,9
624010,1,22,6
624183,1,48,7
624190,1,42,3
624216,1,23,3
624288,0,51,4
624299,0,48,6
624323,1,26,6
624359,0,21,3
624384,0,43,7
624534,1,20,6
624576,0,22,6
624628,1,39,6
624633,1,50,6
624725,1,21,7
624894,1,26,9
624900,1,25,4
62502,1,28,3
625071,1,20,6
625088,0,27,7
625272,0,27,6
625433,1,27,7
625460,0,29,8
625618,1,28,7
625717,1,38,8
625757,0,19,7
625914,1,32,6
625915,1,21,7
625958,1,42,3
626012,0,30,9
626014,0,26,6
62611,1,33,6
626742,0,24,9
626867,1,47,5
626894,1,28,3
627010,1,54,2
627031,1,42,6
627099,1,21,1
627136,1,25,8
627206,1,29,1
627388,0,33,7
627508,1,20,3
627908,1,20,1
627966,0,34,6
628024,0,19,4
628129,0,26,3
628176,1,22,7
628331,1,28,9
628394,0,31,9
628549,1,28,6
628673,0,42,9
6287,1,22,8
628776,0,41,9
628822,1,21,4
62903,0,24,8
629076,1,18,8
629111,1,22,5
629137,1,26,8
629220,1,24,8
629277,0,40,8
629289,0,25,8
629473,1,25,1
629524,0,39,5
62970,1,33,8
629709,1,31,5
629792,1,30,7
629804,0,38,6
629921,1,20,5
629950,1,22,1
630018,1,24,6
630020,1,29,3
630084,1,37,7
630185,0,33,7
630300,1,25,6
630534,1,30,7
630556,0,37,6
630604,1,32,9
630776,0,41,6
630789,0,42,7
630840,1,27,7
630848,1,28,7
630851,1,48,9
630864,1,25,6
630865,0,49,6
630990,1,34,6
63113,1,21,3
631245,1,26,7
631252,1,22,5
631286,1,44,8
631399,1,50,6
631476,1,22,1
631558,0,42,7
631593,1,29,7
631611,1,21,6
631747,0,31,9
631784,1,40,7
631805,1,29,8
632024,1,28,6
632045,1,19,3
63213,1,21,4
632140,1,27,2
632141,1,44,7
632283,0,54,8
632464,0,36,8
632499,0,21,6
632522,1,45,6
632559,0,23,3
633004,1,32,6
633270,1,35,6
633417,0,40,6
633453,1,32,4
633634,0,20,6
633723,0,29,6
633756,0,45,4
633964,1,62,7
634218,0,23,6
634340,1,23,6
634463,1,43,1
63460,1,36,2
634606,0,34,5
634634,1,42,6
634717,0,39,7
634746,1,24,7
63484,0,35,7
634860,0,29,6
63488,1,45,6
634934,1,30,3
635236,1,34,6
635272,1,30,9
635338,1,18,1
635482,1,37,6
635520,1,24,8
635630,1,23,6
635641,1,22,6
635747,1,28,4
635778,1,22,6
635857,1,22,6
635998,1,24,4
636100,1,25,8
636127,1,31,8
636274,1,24,3
636286,0,27,1
636399,1,28,3
636410,1,21,6
636576,1,20,1
636632,1,34,7
636675,1,36,6
636808,1,30,6
636814,1,20,3
636975,1,57,7
637147,1,22,6
637210,0,35,8
637298,0,37,5
637310,0,30,8
637448,1,31,2
637453,1,43,8
637544,0,26,4
63776,1,20,6
637835,1,31,9
637846,1,39,5
637862,0,23,7
637918,1,30,7
637948,1,42,6
638062,1,60,5
638102,1,30,6
638143,0,26,5
638198,1,67,6
638333,0,18,3
638536,0,42,7
638716,1,46,8
63874,1,26,9
638747,1,28,7
638780,0,22,3
638924,1,19,5
638961,1,20,8
638994,0,37,6
639057,0,20,3
639239,1,36,6
639255,1,22,7
639448,0,27,7
639641,0,48,4
639816,1,44,6
640074,1,21,5
640076,1,29,5
640081,1,27,7
640114,0,37,4
640209,1,35,6
64048,0,42,6
640503,1,41,6
640604,0,42,8
640660,1,31,1
640677,1,21,2
641006,0,25,7
641019,1,46,6
641603,1,42,6
641671,1,23,2
641718,1,32,6
641733,1,29,9
641813,1,34,7
642340,0,34,7
642344,1,30,6
642416,1,24,6
642499,1,41,9
64272,0,30,6
642768,0,53,8
64290,0,38,6
642923,0,51,9
643008,0,35,4
64302,0,34,7
643077,1,23,8
643106,1,35,3
643162,1,41,7
643171,1,50,7
643240,1,19,4
643333,0,19,5
643370,1,46,7
643394,0,23,7
643454,1,30,6
643749,1,20,6
643818,0,32,7
643861,1,21,5
643923,1,29,9
643949,1,62,8
644095,0,34,6
644237,0,30,6
644310,1,38,7
644381,0,39,9
644549,1,38,9
644602,0,26,8
644747,0,26,6
644785,1,46,6
644946,1,20,6
64496,1,34,5
645053,0,55,6
645150,1,61,2
645229,0,30,6
645235,1,24,6
645323,0,47,6
645474,1,32,7
64553,1,53,5
645690,1,36,8
645743,0,30,6
645762,1,31,6
645777,1,23,6
646003,0,22,1
646027,0,25,7
646160,0,22,6
646210,1,38,3
646233,1,35,6
646298,0,37,8
646325,1,26,5
646326,0,34,5
646502,1,33,6
646521,1,27,7
64663,1,42,6
646673,0,44,7
646741,0,30,5
646763,1,22,7
646840,1,37,6
646876,1,43,9
646887,1,42,8
647064,0,48,8
647079,1,18,1
647117,1,31,6
647193,1,34,6
647248,0,30,9
647304,1,28,7
647351,1,29,5
647361,0,29,6
647463,1,50,3
647570,1,28,5
647745,1,24,2
647866,1,31,6
647871,0,52,3
647910,1,25,7
648009,1,27,9
648074,1,37,6
648209,1,28,6
64834,1,40,3
648348,0,34,7
648429,1,26,6
648526,1,28,7
648528,1,25,9
648540,1,24,7
648709,1,36,6
648796,1,22,3
64893,0,46,5
648999,1,47,6
649064,1,39,4
649239,1,31,7
649284,0,42,6
649296,1,33,5
649603,0,32,4
649755,1,34,6
649773,1,26,7
649828,1,26,7
649830,0,33,3
649845,1,26,7
649915,1,38,4
649969,1,23,7
65003,1,20,1
650107,0,33,7
650122,1,31,2
650127,0,27,5
650143,0,24,3
650176,1,19,4
650252,1,35,6
650325,0,39,8
650498,1,21,4
650704,1,25,7
650770,1,23,4
650928,1,26,9
650929,0,30,8
651107,1,23,7
651225,1,29,6
651251,0,32,9
651386,1,19,1
651434,1,29,9
651647,1,20,6
651672,1,28,2
651770,1,29,6
651811,0,32,7
65187,1,27,6
651891,1,49,7
651936,0,32,5
652059,1,21,1
652124,1,54,4
652140,1,34,7
652161,1,21,1
652278,1,47,7
652293,1,32,1
652356,1,24,2
652700,1,42,7
652812,0,58,3
652903,1,31,4
653221,1,25,4
653341,0,34,6
653433,1,42,8
653450,1,30,7
653533,1,41,2
653546,1,26,9
653677,0,54,6
653680,1,45,6
653761,1,50,6
653921,0,19,1
653993,0,48,9
654116,1,21,6
65417,0,27,5
654447,1,20,1
654523,1,39,2
654585,1,27,7
654641,1,37,8
654953,1,24,6
65511,1,34,2
655200,0,27,4
655329,1,39,6
655431,1,18,1
655442,0,30,7
655456,1,30,6
655558,1,26,4
655590,1,32,6
655602,0,21,6
655610,1,19,4
655947,1,19,3
65595,0,56,7
655979,1,20,2
656012,0,28,3
656151,0,32,6
656156,0,32,5
656166,1,58,4
656212,1,37,6
656258,0,46,8
656562,1,34,6
656589,1,32,8
656684,0,21,5
656774,0,33,9
656775,1,31,6
656835,1,24,6
656848,1,39,5
656885,1,20,4
656892,1,36,2
656899,1,27,6
656939,1,29,6
657021,1,31,7
657035,1,40,5
65707,0,21,6
657480,0,32,7
657493,1,36,5
657545,1,43,6
657660,0,40,3
657684,1,28,7
657809,1,19,1
657829,1,40,6
657889,1,41,4
657945,1,46,9
658005,1,29,9
658135,0,36,6
658199,0,37,6
65829,0,29,6
658334,1,38,7
658343,1,23,6
658439,1,34,9
658465,0,36,6
658541,1,55,6
658592,1,23,1
658850,1,23,7
658980,1,30,9
659230,0,34,7
659258,0,30,6
659320,0,39,6
659327,1,35,7
659353,1,32,2
65937,1,28,8
659397,1,25,9
659413,1,45,8
659504,1,37,9
659728,1,60,9
659731,1,49,8
659758,0,26,6
659798,1,38,3
659806,1,36,4
659920,1,42,6
659935,1,32,5
660062,1,46,8
660078,1,18,6
660314,0,26,8
660355,1,29,6
660416,1,46,2
660442,1,25,6
660506,1,56,6
660732,0,38,6
660860,0,31,9
660905,1,29,7
661037,0,31,9
661091,0,45,8
661130,0,35,6
661178,1,48,9
661206,0,28,2
661219,1,54,9
661281,0,19,3
661353,1,46,7
661575,1,34,9
661684,1,49,8
661791,1,29,1
661925,0,52,8
662032,1,19,1
662044,1,22,6
662115,1,33,1
662176,1,28,5
662247,0,55,7
662273,0,40,7
66228,1,29,3
662554,1,25,7
662614,1,42,7
662737,0,33,4
662988,1,26,9
66304,1,26,6
663143,1,34,9
66319,0,42,6
663243,1,35,8
663255,0,46,6
663355,0,20,6
663572,1,28,6
663620,1,35,4
663738,1,34,7
66384,0,22,6
663891,1,41,6
663906,1,25,4
664087,0,22,7
664161,1,44,3
664233,0,28,7
664296,1,30,7
66434,1,53,5
664357,1,32,8
664446,1,56,5
664635,1,51,5
664639,1,41,6
664715,1,34,6
664766,1,40,5
664829,0,29,6
665232,1,39,5
665366,0,24,6
665536,1,22,3
66572,0,65,3
665910,0,27,8
665969,0,37,9
665990,1,35,6
666015,1,20,2
666045,0,23,6
666087,0,41,6
666118,1,42,6
666231,0,36,8
666246,1,26,4
666296,0,20,4
666434,0,45,2
666481,1,46,5
666586,0,40,2
666825,1,27,6
666964,1,34,8
667052,0,31,5
667151,1,48,8
667166,0,23,6
667205,1,24,7
667633,1,27,7
66766,0,37,6
667674,1,19,1
667746,1,30,4
667825,1,22,6
667846,1,19,2
668091,1,36,2
668170,0,21,3
668214,1,51,7
66827,1,23,7
668319,0,28,6
668547,1,19,3
668587,0,34,2
668663,1,24,4
668847,0,79,5
669099,1,50,8
669123,1,38,6
669237,1,36,6
669267,1,52,7
669311,0,21,2
669403,0,24,5
669417,0,18,7
669517,1,38,2
669536,0,29,8
669569,1,24,7
669748,1,43,7
669810,0,30,6
669852,1,43,6
670012,1,33,2
670055,1,19,1
670072,1,26,2
670385,1,29,9
670677,0,32,8
670819,1,34,6
670856,1,51,6
671474,1,26,2
671490,0,47,6
671526,1,29,6
671686,0,26,4
671797,1,35,7
671821,1,19,3
671862,1,38,8
671892,1,29,3
672125,1,32,6
672169,0,30,8
672203,1,31,1
672219,0,23,5
672220,1,28,8
672363,1,35,9
672425,1,35,7
672520,1,32,6
672769,1,38,6
672983,1,27,3
673200,1,48,7
673442,1,40,7
673485,1,65,4
673509,1,25,8
673564,1,30,3
67367,0,37,7
67371,0,38,6
67381,1,36,1
673937,1,42,2
67407,1,32,6
674071,1,26,7
674084,1,41,7
674268,1,32,6
674287,1,33,2
674520,1,32,6
674611,0,29,6
674622,1,23,6
674651,0,29,8
67466,0,25,6
674739,1,23,6
674860,1,22,6
675012,1,18,3
675069,1,21,8
675083,0,25,4
675139,1,33,6
67523,1,37,4
675330,1,19,4
675349,1,21,6
675468,0,32,8
675494,0,42,3
675554,1,22,7
675564,1,25,6
67557,1,31,6
675577,0,31,5
675694,1,24,1
675730,1,35,6
675826,0,36,7
67583,1,23,4
675978,1,32,4
676001,1,32,6
676172,1,20,2
676217,1,21,2
676304,0,38,5
676451,1,30,7
676470,0,21,6
676476,1,23,7
6765,0,33,9
676511,0,61,8
676574,1,32,2
676647,1,43,4
676681,1,29,4
676778,0,28,8
676968,0,33,6
676972,1,37,7
676986,1,23,4
677084,1,34,3
67757,1,25,2
677599,1,19,2
677668,0,35,6
67786,1,48,4
678006,0,39,5
678461,0,28,8
678550,0,39,6
678689,1,35,5
678933,1,27,2
678934,1,37,6
679047,1,40,5
679131,0,29,7
679165,0,27,7
679334,1,34,3
679389,1,23,8
679430,1,41,6
679558,1,49,6
679697,1,34,6
67974,0,29,4
679812,1,28,1
680031,1,28,2
680148,1,36,4
680166,1,30,6
680276,1,25,7
680335,1,54,6
680438,0,31,9
680522,1,41,8
680611,0,37,2
680634,0,27,2
680679,1,24,6
680698,1,25,6
6809,0,21,2
680958,1,32,7
680972,1,29,6
680985,1,32,6
681020,1,24,6
681032,1,24,8
681204,1,29,6
681271,1,26,5
681352,1,58,9
681356,1,27,3
681446,1,43,6
681573,0,28,8
681735,1,73,3
681778,1,31,2
681888,1,21,3
682007,0,33,1
682019,0,23,6
682058,1,25,6
682072,1,24,2
682264,0,29,1
682601,1,29,6
682673,1,31,6
682711,1,30,7
682826,1,21,6
682877,0,44,6
683039,1,30,6
683198,1,36,7
683212,1,36,8
683235,1,28,4
683353,1,33,1
683433,1,34,7
683454,1,23,1
683726,1,30,8
683885,0,46,2
683961,0,24,3
684047,0,35,5
684394,1,36,7
684467,1,27,7
68455,0,18,1
684594,0,19,6
684893,1,20,6
68493,1,19,7
685129,1,27,3
685139,0,18,1
685177,0,20,2
685208,0,18,6
685284,1,42,4
685427,1,26,2
68550,1,28,8
685502,1,21,6
685627,1,23,8
685656,0,20,7
685677,1,27,6
685707,1,34,7
685717,1,33,6
685723,0,23,6
685766,1,21,6
685779,0,32,7
686021,0,43,5
68614,1,29,6
686214,1,26,3
686251,0,41,4
686298,1,34,1
686381,1,34,3
686647,0,43,6
686686,0,29,9
686823,1,44,7
686838,0,25,6
686945,0,45,9
686976,1,38,6
686988,0,30,4
687085,1,33,8
687249,0,51,8
687270,0,22,3
687493,1,22,7
687519,1,23,5
687543,1,31,8
687638,1,40,6
687925,0,27,7
688030,0,30,8
688164,1,28,3
688199,0,22,7
688235,1,44,9
688283,0,30,3
688302,0,29,3
688784,1,28,4
688805,1,30,7
688822,1,26,6
688847,1,23,3
688917,1,22,7
689020,0,26,8
689029,0,31,9
689050,1,30,3
689137,0,19,5
689171,1,29,4
68924,1,24,4
689389,0,25,9
68966,1,20,8
689743,1,49,8
689832,1,53,5
689857,1,55,5
689864,0,46,4
689930,0,18,2
689969,1,30,5
689982,1,36,9
690123,0,24,7
690135,0,44,9
690252,0,50,7
690481,1,23,7
690569,1,18,6
690699,0,39,7
69071,0,47,4
690715,1,25,7
690716,0,18,6
690826,0,36,6
690855,0,42,7
69096,1,25,6
690989,0,26,7
690995,0,20,6
691004,1,46,6
69109,1,32,6
691134,0,23,8
691169,1,28,7
691204,1,34,6
691415,1,19,1
691446,1,33,3
691500,1,24,8
691526,1,33,8
691590,0,20,7
691674,1,30,2
69193,1,31,4
691950,1,37,5
691968,1,33,4
692137,1,34,6
692219,1,25,6
692293,1,24,7
692367,0,29,6
69239,1,21,1
692484,1,27,9
692515,1,31,8
692577,1,39,6
692585,1,32,7
692646,1,31,7
692718,0,37,9
692740,1,21,7
69278,1,49,7
692814,0,22,6
692865,1,31,3
692985,1,31,7
693059,1,18,1
693357,1,24,4
693392,0,41,3
693431,1,22,8
693548,0,29,7
693599,1,35,6
693826,1,54,8
694057,1,48,7
694085,1,27,6
694393,1,41,7
694413,0,25,7
69445,1,41,8
694578,1,36,6
694818,0,30,4
694990,1,44,3
695024,0,44,9
695104,1,24,6
695484,1,23,1
695746,0,24,3
695781,0,22,7
695970,1,26,6
696367,1,29,7
696595,1,39,6
69668,1,25,6
696707,1,29,4
69690,0,40,7
696923,1,21,6
696941,1,19,1
697037,1,38,4
697084,1,47,8
697097,1,43,2
697125,1,22,6
697266,1,39,6
697276,1,30,6
697321,0,49,9
697497,0,31,2
697515,0,30,9
697627,1,40,7
697791,0,28,7
69801,1,20,7
698068,0,25,7
698120,0,51,8
698193,0,41,3
698438,0,21,6
69851,0,29,6
698644,1,28,3
698675,1,21,8
698828,1,32,3
69885,0,31,6
699026,1,40,2
699057,1,46,6
69916,1,44,4
699162,1,32,8
699197,0,26,7
699237,1,31,6
699314,1,41,6
699425,1,33,6
699584,0,39,7
699684,0,32,6
699756,0,27,6
700045,1,24,6
700213,1,29,6
700270,1,47,8
700278,1,38,5
70037,1,27,7
700370,1,28,7
700435,1,26,7
70045,1,31,4
700575,0,27,9
700771,1,32,3
701349,0,24,5
701671,1,30,9
701773,1,32,6
702106,0,21,2
70215,1,32,6
702259,0,27,6
702412,0,50,3
702425,1,43,6
702484,1,47,9
702621,0,31,6
702745,0,23,2
702976,1,28,3
703272,1,31,5
703313,1,30,6
703334,1,42,6
703482,1,37,6
703738,1,27,2
703903,1,22,7
703935,1,22,6
703938,1,21,6
70401,0,26,1
704056,1,25,7
704087,1,31,2
704104,0,42,6
704107,1,29,2
704121,0,45,6
70418,0,54,3
704192,1,26,7
704290,1,25,1
704348,0,31,6
704411,0,34,5
704444,0,22,5
704671,1,33,6
704700,0,41,7
704728,0,47,7
704794,1,46,8
704806,0,57,7
704812,1,27,4
70484,0,21,4
